Wavenumber,Intensity
3855.375,41.637712
3855.25,34.07728
3855.125,25.510194
3855,17.436445
3854.875,11.116842
3854.75,7.139678
3854.625,5.642088
3854.5,6.629582
3854.375,9.971195
3854.25,15.256332
3854.125,21.820927
3854,28.894564
3853.875,35.685955
3853.75,41.476761
3853.625,45.781579
3853.5,48.458868
3853.375,49.581611
3853.25,49.120009
3853.125,46.736751
3853,42.014123
3852.875,35.127302
3852.75,27.468029
3852.625,21.465198
3852.5,19.383421
3852.375,21.946052
3852.25,27.988216
3852.125,35.373132
3852,42.254034
3851.875,47.685933
3851.75,51.507297
3851.625,53.96834
3851.5,55.465549
3851.375,56.372163
3851.25,56.941661
3851.125,57.30423
3851,57.528505
3850.875,57.639848
3850.75,57.585133
3850.625,57.22998
3850.5,56.456332
3850.375,55.32361
3850.25,54.161652
3850.125,53.44541
3850,53.482409
3849.875,54.181608
3849.75,55.16428
3849.625,56.093819
3849.5,56.865371
3849.375,57.504832
3849.25,58.013888
3849.125,58.37169
3849,58.60611
3848.875,58.775247
3848.75,58.902583
3848.625,58.984559
3848.5,59.036864
3848.375,59.084784
3848.25,59.12646
3848.125,59.147341
3848,59.155114
3847.875,59.165461
3847.75,59.170386
3847.625,59.152795
3847.5,59.11405
3847.375,59.056047
3847.25,58.958927
3847.125,58.815617
3847,58.673183
3846.875,58.600293
3846.75,58.619298
3846.625,58.698819
3846.5,58.801655
3846.375,58.907198
3846.25,58.996928
3846.125,59.051158
3846,59.053247
3845.875,58.968953
3845.75,58.739401
3845.625,58.344334
3845.5,57.87056
3845.375,57.466151
3845.25,57.208848
3845.125,57.044198
3845,56.809547
3844.875,56.199724
3844.75,54.688881
3844.625,51.725757
3844.5,47.325999
3844.375,42.560898
3844.25,39.210374
3844.125,38.654019
3844,40.938597
3843.875,44.91176
3843.75,49.142567
3843.625,52.707191
3843.5,55.292062
3843.375,56.938981
3843.25,57.853624
3843.125,58.306031
3843,58.50966
3842.875,58.561339
3842.75,58.509951
3842.625,58.411735
3842.5,58.282375
3842.375,58.052749
3842.25,57.565503
3842.125,56.475434
3842,54.192803
3841.875,50.28065
3841.75,45.247178
3841.625,40.784253
3841.5,38.817572
3841.375,40.05322
3841.25,43.498007
3841.125,47.286417
3841,49.845891
3840.875,50.44336
3840.75,49.242391
3840.625,47.19455
3840.5,45.664378
3840.375,45.656952
3840.25,47.22459
3840.125,49.615822
3840,51.974136
3839.875,53.815677
3839.75,55.012684
3839.625,55.581094
3839.5,55.578326
3839.375,55.056837
3839.25,53.969401
3839.125,52.065739
3839,48.86655
3838.875,43.819142
3838.75,36.751216
3838.625,28.465841
3838.5,20.901785
3838.375,16.394228
3838.25,16.416166
3838.125,20.758116
3838,27.799143
3837.875,35.507153
3837.75,42.35806
3837.625,47.658432
3837.5,51.387039
3837.375,53.850955
3837.25,55.417588
3837.125,56.387214
3837,56.971821
3836.875,57.308373
3836.75,57.478614
3836.625,57.519068
3836.5,57.425723
3836.375,57.159554
3836.25,56.61473
3836.125,55.489062
3836,53.17666
3835.875,49.045534
3835.75,43.197033
3835.625,37.07465
3835.5,32.996162
3835.375,32.67377
3835.25,36.002672
3835.125,41.314604
3835,46.711213
3834.875,51.10038
3834.75,54.227593
3834.625,56.229568
3834.5,57.373337
3834.375,57.992934
3834.25,58.37023
3834.125,58.627241
3834,58.789007
3833.875,58.895674
3833.75,58.978517
3833.625,59.001501
3833.5,58.924313
3833.375,58.775261
3833.25,58.583755
3833.125,58.291438
3833,57.784347
3832.875,56.87511
3832.75,55.117364
3832.625,51.812152
3832.5,46.635361
3832.375,40.468433
3832.25,35.403023
3832.125,33.517378
3832,35.457642
3831.875,40.106133
3831.75,45.556249
3831.625,50.317815
3831.5,53.814896
3831.375,56.107354
3831.25,57.471102
3831.125,58.202602
3831,58.577414
3830.875,58.793709
3830.75,58.941583
3830.625,59.051292
3830.5,59.153047
